SystemID ,n_code,b_code,name,mc_url,sector,Trade ,Price
3061,  ,538607,Toyam Industries Ltd.,http://www.moneycontrol.com/india/stockpricequote/financegeneral/toyamindustries/OAR, FINANCE - GENERAL ,Bse Trading,4.02
3062,  ,538610,Unison Metals Ltd.,http://www.moneycontrol.com/india/stockpricequote/steelspongeiron/unisonmetals/UM02, STEEL - SPONGE IRON ,Bse Trading,43.85
3063,  ,538611,Real Touch Finance Ltd.,http://www.moneycontrol.com/india/stockpricequote/financegeneral/realtouchfinance/AC26, FINANCE - GENERAL ,Bse Trading,36
3064,  ,538634,Vasundhara Rasayans Ltd.,http://www.moneycontrol.com/india/stockpricequote/pharmaceuticals/vasundhararasayans/VR04, PHARMACEUTICALS ,Bse Trading,44.35
3065,  ,538646,Parnami Credits Ltd.,http://www.moneycontrol.com/india/stockpricequote/financeinvestments/parnamicredits/PC21, FINANCE - INVESTMENTS ,Bse Trading,11.75
3066,  ,538653,Ejecta Marketing Ltd.,http://www.moneycontrol.com/india/stockpricequote/trading/ejectamarketing/AMM, TRADING ,Bse Trading,15.05
3067, SHARDACROP ,538666,Sharda Cropchem Ltd.,http://www.moneycontrol.com/india/stockpricequote/pesticidesagrochemicals/shardacropchem/SC04, PESTICIDES & AGRO CHEMICALS ,Both Trading,414.8
3068,  ,538668,Naysaa Securities Ltd.,http://www.moneycontrol.com/india/stockpricequote/financegeneral/naysaasecurities/NS06, FINANCE - GENERAL ,Bse Trading,18.25
3069,  ,538674,City Online Services Ltd.,http://www.moneycontrol.com/india/stockpricequote/computerssoftwaremediumsmall/cityonlineservices/COS, COMPUTERS - SOFTWARE MEDIUM & SMALL ,Bse Trading,4.98
3070, SNOWMAN ,538635,Snowman Logistics Ltd.,http://www.moneycontrol.com/india/stockpricequote/transportlogistics/snowmanlogistics/SL17, TRANSPORT & LOGISTICS ,Both Trading,43.9
3071,  ,538683,Reliance ETF Sensex,http://www.moneycontrol.com/india/stockpricequote/financeinvestments/relianceetfsensex/RMF08, FINANCE - INVESTMENTS ,Bse Trading,397.83
3072,  ,538706,Ultracab India Ltd.,http://www.moneycontrol.com/india/stockpricequote/cablespowerothers/ultracabindia/UI20, CABLES - POWER & OTHERS ,Bse Trading,73.6
3073,  ,538707,Rajasthan Cylinders and Containers Ltd.,http://www.moneycontrol.com/india/stockpricequote/miscellaneous/rajasthancylinderscontainers/RCC02, MISCELLANEOUS ,Bse Trading,40
3074,  ,538708,Econo Trade India Ltd.,http://www.moneycontrol.com/india/stockpricequote/financeinvestments/econotradeindia/ETI01, FINANCE - INVESTMENTS ,Bse Trading,13.77
3075,  ,538714,Suchitra Finance & Trading Company Ltd.,http://www.moneycontrol.com/india/stockpricequote/financeinvestments/suchitrafinancetradingcompany/SFT, FINANCE - INVESTMENTS ,Bse Trading,36.1
3076,  ,538713,Atishay Ltd.,http://www.moneycontrol.com/india/stockpricequote/computerssoftwaremediumsmall/atishay/AI19, COMPUTERS - SOFTWARE MEDIUM & SMALL ,Bse Trading,77.8
3077,  ,538715,Dhabriya Polywood Ltd.,http://www.moneycontrol.com/india/stockpricequote/plastics/dhabriyapolywood/DP04, PLASTICS ,Bse Trading,109.5
3078, PDSMFL ,538730,PDS Multinational Fashions Ltd.,http://www.moneycontrol.com/india/stockpricequote/textilesgeneral/pdsmultinationalfashions/PDS, TEXTILES - GENERAL ,Both Trading,278
3079, SHEMAROO ,538685,Shemaroo Entertainment Ltd.,http://www.moneycontrol.com/india/stockpricequote/mediaentertainment/shemarooentertainment/SE03, MEDIA & ENTERTAINMENT ,Both Trading,480.5
3080,  ,538716,Aryaman Capital Markets Ltd.,http://www.moneycontrol.com/india/stockpricequote/financeinvestments/aryamancapitalmarkets/ACM, FINANCE - INVESTMENTS ,Bse Trading,29.75
3081,  ,538731,Powerhouse Gym & Wellness Ltd.,http://www.moneycontrol.com/india/stockpricequote/miscellaneous/powerhousegymwellness/PFA01, MISCELLANEOUS ,Bse Trading,8.9
3082,  ,538732,Vibrant Global Capital Ltd.,http://www.moneycontrol.com/india/stockpricequote/financeinvestments/vibrantglobalcapital/VGC, FINANCE - INVESTMENTS ,Bse Trading,60.15
3083,  ,538733,Starlit Power Systems Ltd.,http://www.moneycontrol.com/india/stockpricequote/metalsnonferrous/starlitpowersystems/SPS01, METALS - NON FERROUS ,Bse Trading,12.5
3084,  ,538742,Panache Innovations Ltd.,http://www.moneycontrol.com/india/stockpricequote/miscellaneous/panacheinnovations/RTE01, MISCELLANEOUS ,Bse Trading,35.05
3085,  ,538734,Ceinsys Tech Ltd.,http://www.moneycontrol.com/india/stockpricequote/computerssoftware/ceinsystech/AI28, COMPUTERS - SOFTWARE ,Bse Trading,106
3086,  ,538765,JLA Infraville Shoppers Ltd.,http://www.moneycontrol.com/india/stockpricequote/retail/jlainfravilleshoppers/JIS04, RETAIL ,Bse Trading,4.76
3087,  ,538743,Mudunuru Ltd.,http://www.moneycontrol.com/india/stockpricequote/computerssoftware/mudunuru/GFA, COMPUTERS - SOFTWARE ,Bse Trading,7
3088, PINCON ,538771,Pincon Spirit Ltd.,http://www.moneycontrol.com/india/stockpricequote/breweriesdistilleries/pinconspirit/PS18, BREWERIES & DISTILLERIES ,Both Trading,9.23
3089,  ,538770,Crane Infrastructure Ltd.,http://www.moneycontrol.com/india/stockpricequote/constructioncontractingrealestate/craneinfrastructure/CI48, CONSTRUCTION & CONTRACTING - REAL ESTATE ,Bse Trading,8.4
3090,  ,538778,Akashdeep Metal Industries Ltd.,http://www.moneycontrol.com/india/stockpricequote/miscellaneous/akashdeepmetalindustries/AMI, MISCELLANEOUS ,Bse Trading,41.65
3091,  ,538786,Citizen Infoline Ltd.,http://www.moneycontrol.com/india/stockpricequote/miscellaneous/citizeninfoline/CI47, MISCELLANEOUS ,Bse Trading,4.1
3092,  ,538787,Goenka Business & Finance Ltd.,http://www.moneycontrol.com/india/stockpricequote/financeinvestments/goenkabusinessfinance/GBF, FINANCE - INVESTMENTS ,Bse Trading,6.94
3093,  ,538788,Gilada Finance & Investments Ltd.,http://www.moneycontrol.com/india/stockpricequote/financeinvestments/giladafinanceinvestments/GFI02, FINANCE - INVESTMENTS ,Bse Trading,22.6
3094,  ,538789,Budge Budge Company Ltd.,http://www.moneycontrol.com/india/stockpricequote/miscellaneous/budgebudgecompany/BBC, MISCELLANEOUS ,Bse Trading,10
3095,  ,538794,Jet Infraventure Ltd.,http://www.moneycontrol.com/india/stockpricequote/constructioncontractingcivil/jetinfraventure/JI13, CONSTRUCTION & CONTRACTING - CIVIL ,Bse Trading,145
3096,  ,538812,Aanchal Ispat Ltd.,http://www.moneycontrol.com/india/stockpricequote/steelspongeiron/aanchalispat/AI36, STEEL - SPONGE IRON ,Bse Trading,11.98
3097,  ,538817,Captain Pipes Ltd.,http://www.moneycontrol.com/india/stockpricequote/plastics/captainpipes/CP12, PLASTICS ,Bse Trading,38.5
3098,  ,538772,Niyogin Fintech Ltd Ltd.,http://www.moneycontrol.com/india/stockpricequote/financeinvestments/niyoginfintechltd/MGF03, FINANCE - INVESTMENTS ,Bse Trading,93.05
3099,  ,538833,Anubhav Infrastructure Ltd.,http://www.moneycontrol.com/india/stockpricequote/constructioncontractingcivil/anubhavinfrastructure/AI30, CONSTRUCTION & CONTRACTING - CIVIL ,Bse Trading,10.44
3100, INTELLECT ,538835,Intellect Design Arena Ltd.,http://www.moneycontrol.com/india/stockpricequote/computerssoftware/intellectdesignarena/IDA, COMPUTERS - SOFTWARE ,Both Trading,252.6
3101,  ,538834,Meenakshi Enterprises Ltd.,http://www.moneycontrol.com/india/stockpricequote/financeinvestments/meenakshienterprises/ME15, FINANCE - INVESTMENTS ,Bse Trading,6.02
3102,  ,538837,Jeevan Scientific Technology Ltd.,http://www.moneycontrol.com/india/stockpricequote/computerssoftware/jeevanscientifictechnology/JST, COMPUTERS - SOFTWARE ,Bse Trading,29.5
3103,  ,538795,Shree Ajit Pulp and Paper Ltd.,http://www.moneycontrol.com/india/stockpricequote/paper/shreeajitpulppaper/SAP06, PAPER ,Bse Trading,261.45
3104,  ,538860,Panafic Industrials Ltd.,http://www.moneycontrol.com/india/stockpricequote/financeinvestments/panaficindustrials/PI40, FINANCE - INVESTMENTS ,Bse Trading,0.48
3105,  ,538858,Camson Bio Technologies Ltd.,http://www.moneycontrol.com/india/stockpricequote/pesticidesagrochemicals/camsonbiotechnologies/CBT, PESTICIDES & AGRO CHEMICALS ,Bse Trading,8.75
3106,  ,538857,Scintilla Commercial & Credit  Ltd.,http://www.moneycontrol.com/india/stockpricequote/financeinvestments/scintillacommercialcredit/SCC06, FINANCE - INVESTMENTS ,Bse Trading,18.7
3107,  ,538861,Amsons Apparels Ltd.,http://www.moneycontrol.com/india/stockpricequote/textilesreadymadeapparels/amsonsapparels/AA09, TEXTILES - READYMADE APPARELS ,Bse Trading,1
3108, MONTECARLO ,538836,Monte Carlo Fashions Ltd.,http://www.moneycontrol.com/india/stockpricequote/textilesreadymadeapparels/montecarlofashions/MC05, TEXTILES - READYMADE APPARELS ,Both Trading,450.4
3109,  ,538874,Nexus Commodities And Technologies Ltd.,http://www.moneycontrol.com/india/stockpricequote/computerssoftware/nexuscommoditiesandtechnologies/NCA, COMPUTERS - SOFTWARE ,Bse Trading,59
3110,  ,538890,MK Exim India Ltd.,http://www.moneycontrol.com/india/stockpricequote/textilesprocessing/mkeximindia/MKE, TEXTILES - PROCESSING ,Bse Trading,9.95
3111,  ,538894,Octal Credit Capital Ltd.,http://www.moneycontrol.com/india/stockpricequote/financegeneral/octalcreditcapital/OCC01, FINANCE - GENERAL ,Bse Trading,12.4
3112,  ,538891,South India Projects Ltd.,http://www.moneycontrol.com/india/stockpricequote/financegeneral/southindiaprojects/SIP06, FINANCE - GENERAL ,Bse Trading,236.45
3113,  ,538896,Kanchi Karpooram Ltd.,http://www.moneycontrol.com/india/stockpricequote/chemicals/kanchikarpooram/KK01, CHEMICALS ,Bse Trading,260
3114, DTIL ,538902,Dhunseri Tea & Industries Ltd.,http://www.moneycontrol.com/india/stockpricequote/plantationsteacoffee/dhunseriteaindustries/DTI03, PLANTATIONS - TEA & COFFEE ,Both Trading,282
3115,  ,538881,Galada Finance Ltd.,http://www.moneycontrol.com/india/stockpricequote/financegeneral/galadafinance/GF15, FINANCE - GENERAL ,Bse Trading,21.4
3116,  ,538920,Spaceage Products Ltd.,http://www.moneycontrol.com/india/stockpricequote/miscellaneous/spaceageproducts/SP41, MISCELLANEOUS ,Bse Trading,10
3117,  ,538921,Raghuvansh Agrofarms Ltd.,http://www.moneycontrol.com/india/stockpricequote/foodprocessing/raghuvanshagrofarms/RA07, FOOD PROCESSING ,Bse Trading,81
3118,  ,538919,Skyline Ventures India Ltd.,http://www.moneycontrol.com/india/stockpricequote/constructioncontractingrealestate/skylineventuresindia/SVI03, CONSTRUCTION & CONTRACTING - REAL ESTATE ,Bse Trading,15.5
3119,  ,538922,COSYN Ltd.,http://www.moneycontrol.com/india/stockpricequote/computerssoftwaremediumsmall/cosyn/CSS01, COMPUTERS - SOFTWARE MEDIUM & SMALL ,Bse Trading,81.5
3120,  ,538928,Karnavati Finance Ltd.,http://www.moneycontrol.com/india/stockpricequote/financeinvestments/karnavatifinance/KF09, FINANCE - INVESTMENTS ,Bse Trading,27.1
3121,  ,538942,Mercantile Ventures Ltd.,http://www.moneycontrol.com/india/stockpricequote/financeleasinghirepurchase/mercantileventures/MV05, FINANCE - LEASING & HIRE PURCHASE ,Bse Trading,9.07
3122,  ,538918,Vani Commercials Ltd.,http://www.moneycontrol.com/india/stockpricequote/financetermlendinginstitutions/vanicommercials/VC19, FINANCE - TERM LENDING INSTITUTIONS ,Bse Trading,3.7
3123, GENUSPAPER ,538961,Genus Paper & Boards Ltd.,http://www.moneycontrol.com/india/stockpricequote/paper/genuspaperboards/GPB, PAPER ,Both Trading,12.1
3124,  ,538952,Abhinav Leasing & Finance Ltd.,http://www.moneycontrol.com/india/stockpricequote/financeleasinghirepurchase/abhinavleasingfinance/ALF03, FINANCE - LEASING & HIRE PURCHASE ,Bse Trading,1.57
3125, MINDACORP ,538962,Minda Corporation Ltd.,http://www.moneycontrol.com/india/stockpricequote/autoancillaries/mindacorporation/MC23, AUTO ANCILLARIES ,Both Trading,157.6
3126,  ,538963,Pact Industries Ltd.,http://www.moneycontrol.com/india/stockpricequote/steellarge/pactindustries/PI41, STEEL - LARGE ,Bse Trading,4.94
3127,  ,538965,Concord Drugs Ltd.,http://www.moneycontrol.com/india/stockpricequote/pharmaceuticals/concorddrugs/CD05, PHARMACEUTICALS ,Bse Trading,31
3128,  ,538964,Mercury Laboratories Ltd.,http://www.moneycontrol.com/india/stockpricequote/pharmaceuticals/mercurylaboratories/ML11, PHARMACEUTICALS ,Bse Trading,376
3129,  ,538975,Shree Securities Ltd.,http://www.moneycontrol.com/india/stockpricequote/financeinvestments/shreesecurities/SS58, FINANCE - INVESTMENTS ,Bse Trading,10
3130, GREENLAM ,538979,Greenlam Industries Ltd.,http://www.moneycontrol.com/india/stockpricequote/miscellaneous/greenlamindustries/GI31, MISCELLANEOUS ,Both Trading,936
3131,  ,538987,Talbros Engineering Ltd.,http://www.moneycontrol.com/india/stockpricequote/autoancillaries/talbrosengineering/TE15, AUTO ANCILLARIES ,Bse Trading,239
3132,  ,538992,SAR Auto Products Ltd.,http://www.moneycontrol.com/india/stockpricequote/autoancillaries/sarautoproducts/SAR, AUTO ANCILLARIES ,Bse Trading,180
3133,  ,538993,Purohit Construction Ltd.,http://www.moneycontrol.com/india/stockpricequote/constructioncontractingcivil/purohitconstruction/PC22, CONSTRUCTION & CONTRACTING - CIVIL ,Bse Trading,5.4
3134,  ,539007,Pincon Lifestyle Ltd.,http://www.moneycontrol.com/india/stockpricequote/miscellaneous/pinconlifestyle/MU01, MISCELLANEOUS ,Bse Trading,1.15
3135,  ,539009,Gujarat Bitumen Ltd.,http://www.moneycontrol.com/india/stockpricequote/infrastructuregeneral/gujaratbitumen/GB06, INFRASTRUCTURE - GENERAL ,Bse Trading,28.65
3136,  ,539011,Chennai Ferrous Industries Ltd.,http://www.moneycontrol.com/india/stockpricequote/steelpigiron/chennaiferrousindustries/CFI02, STEEL - PIG IRON ,Bse Trading,9.9
3137,  ,539012,Megri Soft Ltd.,http://www.moneycontrol.com/india/stockpricequote/computerssoftware/megrisoft/MS26, COMPUTERS - SOFTWARE ,Bse Trading,12.7
3138,  ,539006,PTC Industries Ltd.,http://www.moneycontrol.com/india/stockpricequote/engineeringheavy/ptcindustries/PTC03, ENGINEERING - HEAVY ,Bse Trading,431
3139,  ,539013,Gita Renewable Energy  Ltd.,http://www.moneycontrol.com/india/stockpricequote/powergenerationdistribution/gitarenewableenergy/GRE01, POWER - GENERATION & DISTRIBUTION ,Bse Trading,5.48
3140,  ,539014,Kalpa Commercial Ltd.,http://www.moneycontrol.com/india/stockpricequote/trading/kalpacommercial/KC15, TRADING ,Bse Trading,2.15
3141, ORTEL ,539015,Ortel Communications Ltd.,http://www.moneycontrol.com/india/stockpricequote/mediaentertainment/ortelcommunications/OC05, MEDIA & ENTERTAINMENT ,Both Trading,14
3142,  ,539017,Akme Star Housing Finance Ltd.,http://www.moneycontrol.com/india/stockpricequote/financehousing/akmestarhousingfinance/ASH01, FINANCE - HOUSING ,Bse Trading,90.95
3143,  ,539018,Beekay Steel Industries Ltd.,http://www.moneycontrol.com/india/stockpricequote/steelmediumsmall/beekaysteelindustries/BSI07, STEEL - MEDIUM & SMALL ,Bse Trading,320
3144,  ,539032,Fraser and Company Ltd.,http://www.moneycontrol.com/india/stockpricequote/trading/frasercompany/FC07, TRADING ,Bse Trading,9.5
3145,  ,539031,SBI - ETF BSE 100,http://www.moneycontrol.com/india/stockpricequote/financegeneral/sbietfbse100/SBI28, FINANCE - GENERAL ,Bse Trading,119.7
3146,  ,539041,SVP Housing Ltd.,http://www.moneycontrol.com/india/stockpricequote/steellarge/svphousing/MM03, STEEL - LARGE ,Bse Trading,25
3147,  ,539040,Tirupati Tyres Ltd.,http://www.moneycontrol.com/india/stockpricequote/tyres/tirupatityres/TT15, TYRES ,Bse Trading,4.18
3148, BKMINDST ,539043,Bkm industries  Ltd.,http://www.moneycontrol.com/india/stockpricequote/packaging/bkmindustries/MI58, PACKAGING ,Both Trading,19.15
3149, MANAKSTEEL ,539044,Manaksia Steels Ltd.,http://www.moneycontrol.com/india/stockpricequote/steellarge/manaksiasteels/MS27, STEEL - LARGE ,Both Trading,26.65
3150, MANAKALUCO ,539045,Manaksia Aluminium Company Ltd.,http://www.moneycontrol.com/india/stockpricequote/aluminium/manaksiaaluminiumcompany/MAC03, ALUMINIUM ,Both Trading,6.94
3151,  ,539042,AGI Infra Ltd.,http://www.moneycontrol.com/india/stockpricequote/constructioncontractingcivil/agiinfra/AI43, CONSTRUCTION & CONTRACTING - CIVIL ,Bse Trading,93.2
3152, INOXWIND ,539083,Inox Wind Ltd.,http://www.moneycontrol.com/india/stockpricequote/powergenerationdistribution/inoxwind/IW, POWER - GENERATION & DISTRIBUTION ,Both Trading,102.2
3153, MANAKCOAT ,539046,Manaksia Coated Metals & Industries Ltd.,http://www.moneycontrol.com/india/stockpricequote/steelmediumsmall/manaksiacoatedmetalsindustries/MCM02, STEEL - MEDIUM & SMALL ,Both Trading,11.5
3154,  ,539090,Rajputana Investment and Finance Ltd.,http://www.moneycontrol.com/india/stockpricequote/financeinvestments/rajputanainvestmentfinance/RIF01, FINANCE - INVESTMENTS ,Bse Trading,13.25
3155,  ,539098,Filtra Consultants and Engineers Ltd.,http://www.moneycontrol.com/india/stockpricequote/engineering/filtraconsultantsengineers/FCE, ENGINEERING ,Bse Trading,21.2
3156,  ,539097,Yogya Enterprises Ltd.,http://www.moneycontrol.com/india/stockpricequote/trading/yogyaenterprises/YE01, TRADING ,Bse Trading,20.95
3157,  ,539099,Athena Constructions Ltd.,http://www.moneycontrol.com/india/stockpricequote/constructioncontractinghousing/athenaconstructions/AC21, CONSTRUCTION & CONTRACTING - HOUSING ,Bse Trading,12.1
3158,  ,539112,SAB Industries Ltd.,http://www.moneycontrol.com/india/stockpricequote/constructioncontractingcivil/sabindustries/SAB01, CONSTRUCTION & CONTRACTING - CIVIL ,Bse Trading,51.75
3159, ADLABS ,539056,Adlabs Entertainment Ltd.,http://www.moneycontrol.com/india/stockpricequote/miscellaneous/adlabsentertainment/AE01, MISCELLANEOUS ,Both Trading,33.15
3160,  ,539113,Paul Merchants Ltd.,http://www.moneycontrol.com/india/stockpricequote/miscellaneous/paulmerchants/PM07, MISCELLANEOUS ,Bse Trading,4521
3161,  ,539119,Jain Marmo Industries Ltd.,http://www.moneycontrol.com/india/stockpricequote/miscellaneous/jainmarmoindustries/JMI02, MISCELLANEOUS ,Bse Trading,12.59
3162, VRLLOG ,539118,VRL Logistics Ltd.,http://www.moneycontrol.com/india/stockpricequote/transportlogistics/vrllogistics/VL03, TRANSPORT & LOGISTICS ,Both Trading,328
3163,  ,539120,Bangalore Fort Farms Ltd.,http://www.moneycontrol.com/india/stockpricequote/miscellaneous/bangalorefortfarms/BFF01, MISCELLANEOUS ,Bse Trading,16.9
3164, BODHTREE ,539122,Bodhtree Consulting Ltd.,http://www.moneycontrol.com/india/stockpricequote/computerssoftware/bodhtreeconsulting/BC17, COMPUTERS - SOFTWARE ,Bse Trading,73.45
3165,  ,539123,V B Industries Ltd.,http://www.moneycontrol.com/india/stockpricequote/miscellaneous/vbindustries/VBI, MISCELLANEOUS ,Bse Trading,33.75
3166,  ,539125,Layla Textile And Traders Ltd.,http://www.moneycontrol.com/india/stockpricequote/trading/laylatextileandtraders/HP9, TRADING ,Bse Trading,1.22
3167,  ,539131,Crescent Leasing Ltd.,http://www.moneycontrol.com/india/stockpricequote/financeinvestments/crescentleasing/CL07, FINANCE - INVESTMENTS ,Bse Trading,16
3168,  ,539132,Vegetable Products Ltd.,http://www.moneycontrol.com/india/stockpricequote/edibleoilssolventextraction/vegetableproducts/VP11, EDIBLE OILS & SOLVENT EXTRACTION ,Bse Trading,6.22
3169, UFO ,539141,UFO Moviez India Ltd.,http://www.moneycontrol.com/india/stockpricequote/mediaentertainment/ufomoviezindia/UMI03, MEDIA & ENTERTAINMENT ,Both Trading,369.5
3170, NIFTYEES ,539142,Edelweiss Nifty Exchange Traded Scheme Ltd.,http://www.moneycontrol.com/india/stockpricequote/financeinvestments/edelweissniftyexchangetradedscheme/ENE, FINANCE - INVESTMENTS ,Nse Trading,10678
3171,  ,539143,Panth Infinity Ltd.,http://www.moneycontrol.com/india/stockpricequote/miscellaneous/panthinfinity/SB14, MISCELLANEOUS ,Bse Trading,72.5
